page_id,page_namespace,"page_title","page_restrictions",page_counter,page_is_redirect,page_is_new,page_random,"page_touched",page_latest,page_len
2512,0,"Technology:MediaWiki","",16,0,0,0.703592055235,"20130609213729",19425,154
2513,0,"Wiki_software","",21,0,1,0.740605201981,"20130609214318",19426,160
2514,0,"Vocabulary:Software_technology","",23,0,1,0.405405942598,"20130609215140",19427,143
2515,0,"Software_technology","",31,0,1,0.092428689323,"20130609215141",19428,1415
2516,0,"Technology:Semantic_MediaWiki","",18,0,0,0.239365921091,"20130609215142",19430,183
2521,0,"Data_composition","",94,0,0,0.960213505234,"20130609215143",23459,1888
2523,0,"Record","",30,0,0,0.265052125755,"20130609215222",19480,297
2524,0,"Vocabulary:Data_structure","",19,0,1,0.720670781838,"20130609220143",19470,117
2525,0,"Data_variation","",49,0,0,0.008772153064,"20130609220144",23460,1701
2526,0,"Variant","",21,0,1,0.781398811558,"20130609220145",19479,263
2529,0,"Type_generalization","",27,0,0,0.115189444171,"20130609220321",19513,246
2533,0,"Subtype","",16,0,1,0.587161095984,"20130609223306",19523,265
2534,0,"Subtyping","",15,0,1,0.837094193897,"20130609223307",19524,176
2535,0,"Record_type","",17,0,0,0.181667882246,"20130609223351",22559,2394
2536,0,"Variant_type","",19,0,1,0.963047923663,"20130609223611",19526,196
2537,0,"List_type","",18,0,1,0.314976416545,"20130609223612",19527,208
2538,0,"Type","",18,0,1,0.458169915963,"20130609223613",19528,163
2539,0,"Tuple_type","",17,0,1,0.629553361132,"20130609223812",19530,185
2546,0,"Contribution:haskellStarter","",309,0,0,0.613435964316,"20130609223813",22436,2900
2549,0,"Contribution:nonmonadic","",103,0,0,0.202026535414,"20130609223814",21383,4547
2551,0,"Median","",21,0,0,0.914320521304,"20130609224237",21906,852
2552,0,"Crosscutting_concern","",27,0,0,0.472267154546,"20130609224333",19608,512
2553,0,"Modularization","",23,0,0,0.908572480346,"20130609231305",23461,915
2554,0,"Modularity","",16,0,0,0.436501143178,"20130609231306",22256,486
2555,0,"Mean","",17,0,0,0.369467117132,"20130609231306",19612,194
2556,0,"Vocabulary:Mathematics","",16,0,1,0.115670585511,"20130609231307",19613,113
2557,0,"Unparsing","",33,0,0,0.634194471205,"20130609231307",22362,329
2558,0,"Unparser","",20,0,0,0.734988677382,"20130609231308",22363,224
2559,0,"Syntax_tree","",15,0,0,0.385450826362,"20130609231308",22364,206
2560,0,"Abstract_syntax_tree","",31,0,0,0.581012064944,"20130609231309",23200,227
2561,0,"Concrete_syntax_tree","",14,0,0,0.638917977505,"20130609231309",22366,249
2562,0,"Combinator_library","",18,0,0,0.460034360879,"20130609231313",24055,280
2565,0,"Contribution:haskellTree","",73,0,0,0.61288371815,"20130609231814",24533,3965
2567,0,"Contribution:hughesPJ","",65,0,0,0.986000295233,"20130609232033",21257,752
2568,0,"Contribution:haskellTermRep","",58,0,0,0.343986751752,"20130609232035",21246,605
2589,0,"Technology:HXT2","",4,1,1,0.869242687551,"20130609233157",19810,28
2590,0,"Theme:Python_potpourri","",35,0,1,0.155924831944,"20130609233158",20158,532
2591,102,"InstanceOf","",277,0,0,0.726926182218,"20130609233158",21542,308
2592,102,"Implements","",113,0,0,0.525650252498,"20130609233159",21545,179
2593,102,"IsA","",99,0,0,0.32418717937,"20130609233202",21541,290
2594,102,"DevelopedBy","",66,0,0,0.065162096147,"20130609233202",21534,201
2595,0,"Technology:HBase","",22,0,1,0.298359286019,"20130609233613",19829,2293
2596,0,"Contribution:mySqlOneExtended","",59,0,0,0.156116550108,"20130609233705",23462,2115
2597,0,"Feature:Job_description","",38,0,0,0.001202746727,"20130609233706",24313,979
2598,0,"Feature:Annual_employee_review","",96,0,0,0.979582421133,"20130609233707",24301,1393
2599,0,"Feature:Bonus","",34,0,0,0.203509959298,"20130609233826",24302,1147
2600,0,"Contributor:Yves_Dupont","",17,0,1,0.80396523781,"20130609235930",19845,28
2601,0,"Human_resource_management_system","",60,0,0,0.129118385138,"20130610001155",21646,765
2602,0,"HRMS","",5,1,0,0.309537774043,"20130610001422",19852,46
2603,0,"Management_system","",15,0,0,0.016427587384,"20130610001423",19854,419
2604,0,"Contribution:pythonSyb","",109,0,0,0.401135192544,"20130610001423",21011,1768
2605,0,"Contribution:jsSyb","",73,0,0,0.403359441429,"20130610001424",21012,1673
2608,0,"Contribution:pythonDjango","",35,0,0,0.401927916061,"20130610001614",21230,2100
2610,0,"Theme:Scrap_your_boilerplate","",52,0,0,0.303850072727,"20130610001615",23463,1252
2611,0,"Scrap_your_boilerplate","",243,0,0,0.775074258826,"20130610001616",21624,1083
2612,0,"Theme:Haskell_genericity","",37,0,0,0.262656852029,"20130610001617",23464,1284
2613,0,"Contribution:strafunski","",38,0,0,0.268072174868,"20130610003256",21245,1281
2614,0,"Technology:QuickCheck","",21,0,0,0.176580894998,"20130610003256",24114,426
2615,0,"Formatting","",12,0,1,0.973891625099,"20130610004448",19938,193
2616,0,"Theme:Haskell_data","",79,0,0,0.344532004764,"20130610004448",20930,1623
2618,0,"Technology:Haddock","",22,0,0,0.385519858711,"20130610004449",22270,1578
2620,0,"Contribution:haskellData","",50,0,0,0.578430337262,"20130610004449",22687,1511
2621,0,"Contribution:haskellRecord","",46,0,0,0.68816899769,"20130610004450",22688,1424
2622,0,"Technology:HsFactExtractor","",27,0,0,0.646793555861,"20130610004450",23899,997
2624,0,"Theme:Web_applications_in_Java","",38,0,0,0.447992459279,"20130610004451",20027,499
2625,0,"Web-application_framework","",25,0,1,0.039633086152,"20130610004451",20019,125
2632,0,"Technology:HUnit","",31,0,0,0.148639414965,"20130610004452",22237,1220
2633,0,"Unit_testing","",18,0,0,0.450624538287,"20130610005140",22217,372
2634,0,"Contribution:test","",8,0,1,0.905501768719,"20130610005141",20203,237
2635,0,"Technology:Guice","",12,0,1,0.629776020755,"20130610005141",20204,216
2636,0,"Technology:Guava_base","",14,0,1,0.741996152304,"20130610005312",20206,268
2637,0,"Technology:Guava_collections","",11,0,1,0.513876930426,"20130610005313",20207,251
2638,0,"Technology:com.apple.eawt","",15,0,1,0.251972555527,"20130610005314",20265,256
2639,0,"Technology:com.sun.image.codec.jpeg","",15,0,1,0.582074370286,"20130610005315",20283,272
2640,0,"Technology:java.sql","",11,0,1,0.988657116852,"20130610005316",20267,250
2641,0,"Technology:java.rmi","",17,0,1,0.976618455255,"20130610005317",20270,212
2642,0,"Technology:Java_applet","",20,0,0,0.607715661722,"20130610005318",20272,274
2643,0,"Technology:java.nio","",14,0,1,0.732876479542,"20130610005319",20273,231
2644,0,"Technology:Java_security","",16,0,1,0.688505299175,"20130610005320",20221,212
2645,0,"Technology:Java_util","",10,0,1,0.545053961049,"20130610005514",20223,440
2646,0,"Technology:java.util.zip","",4,0,1,0.259072711415,"20130610005515",20263,227
2647,0,"Technology:java.util.regex","",10,0,1,0.488629009787,"20130610005515",20261,233
2648,0,"Technology:java.util.concurrent","",11,0,1,0.765533932522,"20130610005516",20259,231
2649,0,"Technology:java.util.jar","",9,0,1,0.095720618298,"20130610005516",20257,216
2650,0,"Technology:java.util.logging","",12,0,1,0.900236073599,"20130610005517",20255,221
2651,0,"Technology:java.net","",16,0,1,0.218821395146,"20130610005517",20250,287
2652,0,"Technology:java.io","",17,0,1,0.637164646685,"20130610005519",20275,201
2653,0,"Technology:java.math","",12,0,1,0.565981464971,"20130610011040",20248,228
2654,0,"Technology:JavaBeans","",16,0,1,0.327175282371,"20130610011041",20241,264
2655,0,"Technology:java.text","",11,0,1,0.317083980367,"20130610011041",20246,211
2660,0,"Technology:javax.net","",8,0,1,0.603445084925,"20130610011045",20252,283
2672,0,"Technology:javax.servlet","",16,0,1,0.705113409975,"20130610011046",20277,202
2673,0,"Technology:javax.imageio","",15,0,1,0.56967591496,"20130610012829",20278,112
2676,0,"Technology:org.htmlparser","",13,0,1,0.577221930618,"20130610012829",20285,174
2688,0,"101term:IDE_Creation","",10,0,1,0.303668157895,"20130610012830",20313,343
2689,0,"IDE_Creation","",20,0,0,0.858154118693,"20130610012830",20316,281
2693,0,"Theme:Haskell_introduction","",48,0,0,0.111287267009,"20130610013245",23247,1417
2694,0,"Contribution:monoidal","",42,0,0,0.822450698007,"20130610013321",24230,2288
2695,0,"Contribution:haskellEngineer","",85,0,0,0.476889878935,"20130610013325",23465,3717
2697,0,"List_processing","",11,0,0,0.291432821248,"20130610013403",23231,201
2698,0,"Anonymous_function","",16,0,1,0.804875100901,"20130610013405",20379,274
2700,0,"Contribution:haskellLambda","",44,0,0,0.461386283326,"20130610014550",22072,2075
2701,0,"Language:Parsec","",4,0,1,0.465943669753,"20130610014551",20405,192
2703,0,"Namespace:Module","",28,0,0,0.511911955989,"20130610014552",22403,975
2704,0,"Module:Integrate","",11,0,0,0.273110223904,"20130610014554",21794,117
2710,0,"UI_requirement","",14,0,1,0.890713864858,"20130610014555",20944,197
2722,0,"Feature:Closed_serialization","",36,0,0,0.378723716966,"20130610015207",24278,199
2723,0,"Feature:Open_serialization","",33,0,0,0.874025877183,"20130610015653",24282,199
2725,0,"Vocabulary:Programming_theory","",19,0,0,0.750774470578,"20130610015931",21311,130
2726,0,"Argument","",18,0,0,0.993619987991,"20130610020021",21318,425
2727,0,"Result","",16,0,0,0.147284872543,"20130610020139",21747,239
2728,0,"Name","",16,0,0,0.678833044111,"20130610020250",24056,213
2730,0,"Error","",10,0,1,0.403151584101,"20130610020418",21344,105
2731,0,"Vocabulary:Data","",15,0,1,0.990441933541,"20130610020419",21361,112
2732,0,"Mapping","",14,0,0,0.98090458518,"20130610020816",21487,23
2733,0,"Technology:dojo","",8,0,1,0.877985725982,"20130610020819",21486,156
2734,0,"Information:Contribute","",41,0,0,0.624829005257,"20130610020819",23563,1488
2735,0,"Namespace:Information","",43,0,0,0.562064006519,"20130610021248",23670,1641
2737,0,"Information:Inform","",11,0,0,0.145925998003,"20130610021250",21761,506
2738,0,"Course:Lambdas_in_Koblenz","",1027,0,0,0.357310777231,"20130610021257",24520,862
2739,0,"Module:build","",23,0,0,0.181132106336,"20130610021302",21810,154
2740,0,"Module:extract101meta","",8,0,0,0.707755566191,"20130610021306",21812,110
2742,0,"Module:metrics101meta","",8,0,0,0.202900223662,"20130610021315",21811,119
2743,0,"Information:Markup","",13,0,0,0.986962202671,"20130610021327",21563,1190
2744,0,"Quicksort","",22,0,0,0.825904531279,"20130610021334",22049,1782
2745,0,"Resource:Purely_functional_data_structures","",8,0,0,0.873736570598,"20130610021351",21594,309
2746,0,"Resource:Handbook_of_data_structures_and_applications","",13,0,0,0.444582044377,"20130610021539",21655,304
2747,0,"Namespace:Resource","",4,0,1,0.737469522853,"20130610021540",21591,117
2748,0,"Functional_data_structure","",12,0,0,0.832117051735,"20130610021541",21732,630
2749,0,"Namespace:Course","",27,0,0,0.242321346106,"20130610021542",23537,1673
2750,0,"Information:Translate","",11,0,0,0.613528244964,"20130610021644",21635,753
2751,0,"Sorting_algorithm","",23,0,0,0.248215213571,"20130610021645",22044,665
2752,0,"Hello_world_program","",20,0,0,0.264476115567,"20130610021646",21896,643
2753,0,"Algorithmic_problem","",23,0,0,0.533363042318,"20130610023633",21961,283
2754,0,"Search_problem","",23,0,0,0.734907631903,"20130610023636",21809,763
2755,0,"Resource:Principles_of_information_systems","",31,0,0,0.458265199225,"20130610023724",21652,229
2756,0,"Textbook","",3,0,1,0.501066977516,"20130610024236",21653,135
2757,0,"Handbook","",3,0,1,0.247460414636,"20130610024237",21654,140
2758,0,"Information:Wikipedia","",9,0,0,0.966446159562,"20130610024627",21657,958
2759,0,"Search_algorithm","",16,0,0,0.894285098029,"20130610024629",21956,999
2760,0,"Linear_search","",56,0,0,0.974974225826,"20130610024701",21938,1736
2761,0,"Binary_search","",16,0,0,0.643698682156,"20130610024702",22062,1875
2762,0,"Platform","",9,0,0,0.014022690182,"20130610024703",21673,156
2763,0,"Information:Download","",42,0,0,0.686932412314,"20130610024704",23538,1634
2764,0,"Information:License","",5,0,0,0.568382121784,"20130610024705",21676,126
2765,0,"Interpreter","",12,0,0,0.321387333981,"20130610024706",21726,827
2766,0,"Lambda_calculus","",4,0,1,0.673813768372,"20130610024707",21713,223
2767,0,"IDE","",6,0,1,0.943546412365,"20130610024708",21720,530
2768,0,"Imperative_data_structure","",5,0,1,0.172839655484,"20130610025544",21731,282
2769,0,"Immutable_list","",19,0,0,0.790924559876,"20130610025703",21742,1577
2770,0,"Linked_list","",10,0,0,0.291191065016,"20130610025858",21739,1699
2772,0,"Theme:Starter","",4,0,0,0.810292354001,"20130610030141",23466,494
2773,0,"Information:Contact","",667,0,0,0.542757366168,"20130610031957",21781,671
2774,0,"Course:Web_programming_for_Debeka","",11,0,0,0.920880384673,"20130610032001",21777,352
2777,0,"Course:Data_technologies_for_Debeka","",4,0,1,0.561476647671,"20130610032002",21776,359
2778,0,"Course:Programming_in_Koblenz","",38,0,0,0.686753904215,"20130610032003",24352,930
2781,0,"Script:First_steps_in_Haskell","",153,0,0,0.108459022815,"20130610032004",24057,1680
2782,0,"Namespace:Script","",8,0,0,0.25118859661,"20130610032007",23541,1435
2783,0,"Greatest_common_divisor","",14,0,0,0.944980174329,"20130610032105",21962,1623
2784,0,"Module:rules101meta","",4,0,0,0.698156539804,"20130610033232",22402,809
2785,0,"Module:resolve101meta","",3,0,0,0.340699531918,"20130610034212",24225,805
2786,0,"Module:matches101meta","",4,0,1,0.436360682157,"20130610034213",21815,113
2787,0,"Module:predicates101meta","",3,0,1,0.404115111329,"20130610034214",21816,133
2788,0,"Module:geshi101meta","",4,0,1,0.38714507895,"20130610034216",21817,122
2789,0,"Module:summary101meta","",3,0,1,0.95260828696,"20130610034953",21818,120
2790,0,"Module:index101meta","",4,0,1,0.708521840116,"20130610040126",21819,138
2791,0,"Module:wiki2tagclouds","",3,0,1,0.403380831106,"20130610040516",21820,126
2792,0,"Module:themesExtractor","",11,0,1,0.520165228528,"20130610040517",22040,105
2793,0,"Namespace:Service","",5,0,1,0.166577643021,"20130610040523",21822,107
2794,0,"Service:discovery","",9,0,0,0.50670945216,"20130610040524",21826,120
2795,0,"Service:helloWorld","",7,0,0,0.453811780332,"20130610040525",21827,133
2796,0,"Service:sourceLinks","",6,0,0,0.045685878179,"20130610040526",21828,86
2797,0,"Service:termResources","",3,0,1,0.070914599049,"20130610040527",21829,88
2798,0,"Script:The_Expression_Problem","",7,0,0,0.205849962121,"20130610040600",22153,821
2799,0,"Resource:GoF_design_patterns","",2,0,0,0.73393096897,"20130610041228",21849,253
2800,0,"Technology:GitHub","",2,0,1,0.334766856591,"20130610041511",21850,185
2801,0,"Technology:Gradle","",3,0,0,0.540813572187,"20130610041724",21853,243
2802,0,"Script:Searching_and_sorting_in_Haskell","",95,0,0,0.68967497892,"20130610041725",22477,1713
2803,0,"Feature:Company","",4,0,0,0.764676135321,"20130610041841",24300,1275
2804,0,"Feature:Reporting","",3,0,0,0.296937925247,"20130610041842",24327,1223
2805,0,"Feature:Median","",4,0,0,0.545686347897,"20130610043350",24317,2494
2807,0,"Feature:Grouping","",3,0,0,0.081443366302,"20130610043353",24312,1750
2808,0,"Issue:BigFragmentErrorMessage","",1,0,0,0.712727789894,"20130610043405",21934,226
2809,0,"Insertion_sort","",11,0,0,0.258716390809,"20130610043409",22048,2242
2810,0,"Selection_sort","",6,0,0,0.053060801463,"20130610043925",22046,2451
2811,0,"Merge_sort","",7,0,0,0.16906844326,"20130610044430",22047,2221
2812,0,"Sorting_problem","",8,0,0,0.557684874771,"20130610044431",22045,1710
2813,0,"Divide_and_conquer_algorithm","",6,0,1,0.330106306455,"20130610045334",21964,801
2814,0,"Namespace:Programming_language","",2,0,1,0.451791100143,"20130610045443",21973,117
2815,0,"Type_inference","",5,0,0,0.762526465992,"20130610045444",21982,987
2816,0,"Type_constraint","",4,0,1,0.743247125698,"20130610045445",21991,1044
2817,0,"Issue:ShowEqualsFalse","",2,0,1,0.552149736579,"20130610045445",21996,151
2818,0,"Information:Namespace","",2,0,1,0.625751913483,"20130610045446",21999,322
2819,102,"PartOf","",8,0,1,0.094413578887,"20130610045447",22004,200
2820,0,"Contribution:pyFunctional","",3,0,1,0.202127174538,"20130610045447",22027,1494
2821,0,"Contribution:pyVisitors","",2,0,0,0.39123140708,"20130610045448",22029,1167
2822,0,"Script:Selected_design_patterns","",10,0,0,0.0599769796,"20130610045449",22154,678
2823,0,"Feature:Gender","",3,0,0,0.02063199039,"20130610045449",24310,844
2824,0,"Module:themesextractor","",1,1,1,0.401390378531,"20130610045450",22041,36
2825,0,"Feature:Job_role","",3,0,0,0.438587515592,"20130610045451",24314,975
2826,0,"Contribution:mySqlOneReporting","",3,0,0,0.472443301378,"20130610045451",23470,2019
2828,0,"Contribution:pyBorg","",2,0,0,0.404864533464,"20130610045452",22099,1854
2829,0,"Feature:History","",3,0,0,0.287586921615,"20130610045453",24547,1201
2830,0,"Contribution:haskellBarchart","",3,0,0,0.79143983982,"20130610045719",23220,1690
2831,0,"Script:XML_data_binding","",6,0,0,0.863751687337,"20130610045720",22155,782
2839,0,"Script:Basic_software_engineering_for_Haskell","",35,0,0,0.911800969328,"20130610045743",24241,1552
2848,0,"Fibonacci_number","",2,0,1,0.252952392122,"20130610045745",22190,167
2849,0,"Packaging","",4,0,0,0.705049592539,"20130610045746",22211,340
2850,0,"Documentation","",8,0,0,0.256269443291,"20130610045748",22214,689
2851,0,"Documentation_generator","",4,0,0,0.004084679201,"20130610045750",22259,757
2852,0,"Documentation_generation","",6,0,0,0.998882276701,"20130610045752",22229,209
2853,0,"Build_tool","",6,0,1,0.025378834181,"20130610050755",22242,243
2854,0,"Package_management_system","",3,0,1,0.289352723377,"20130610050756",22245,221
2855,0,"Issue:DiscoverFolders","",1,0,0,0.863909090113,"20130610050759",22677,388
2857,0,"Debug:Test1","",2,0,1,0.425690020626,"20130610050808",22278,239
2858,0,"Bar1","",12,0,0,0.860557788744,"20130610050810",23903,75
2861,0,"Bar2","",1,0,0,0.333520354621,"20130610050813",22300,46
2873,0,"Information:Module","",3,0,0,0.742166483157,"20130610050824",23555,213
2875,0,"Script:Language_processing_patterns","",2,0,0,0.866950341529,"20130610050825",23196,585
2876,0,"Grammar","",3,0,0,0.270848179223,"20130610050828",22369,377
2878,0,"Context-free_grammar","",3,0,0,0.238405061911,"20130610050832",23471,653
2880,0,"Acceptor","",3,0,0,0.332072358087,"20130610050844",22389,628
2881,0,"Recursive_descent_parser","",2,0,0,0.45359135895,"20130610050850",22377,251
2882,0,"Top-down_parsing","",2,0,0,0.296101187797,"20130610050852",22380,260
2883,0,"Bottom-up_parsing","",2,0,1,0.289361127934,"20130610050853",22379,262
2884,0,"Monad","",17,0,0,0.831982483307,"20130610050855",24251,2166
2885,0,"Lookahead","",2,0,1,0.053677579967,"20130610050857",22387,677
2886,0,"Bar_1","",5,0,1,0.083653771258,"20130610050916",22396,13
2888,0,"Script:Basic_data_modeling_in_Haskell","",15,0,0,0.648872353782,"20130610050918",24242,1846
2889,0,"Structural_typing","",8,0,0,0.158365093798,"20130610050919",22606,1227
2890,0,"Nominal_typing","",5,0,0,0.59277492558,"20130610050920",22607,309
2891,0,"Information_hiding","",4,0,0,0.180644977565,"20130610050922",22563,377
2892,0,"Reverse_Polish_notation","",2,0,0,0.96146266519,"20130610050924",22592,1400
2895,0,"Testing_framework","",1,0,1,0.411459579816,"20130610051617",22437,245
2896,0,"Scoping","",2,0,1,0.040095805734,"20130610052033",22444,262
2902,0,"Newtype","",3,0,1,0.86512413018,"20130610052037",22542,1431
2903,0,"Constructor_component","",5,0,1,0.902653614876,"20130610052041",22545,191
2904,0,"Issue:NotFound","",1,0,0,0.951704881172,"20130610052048",22656,1484
2905,0,"FoopNEW","",22,0,0,0.501875832523,"20130610052053",23784,82
2906,0,"Foup","",1,0,0,0.408705222377,"20130610052100",23590,66
2907,0,"Script:Generative_programming","",3,0,0,0.910339594089,"20130610052102",23203,840
2918,0,"Foop12345","",1,0,0,0.776080884632,"20130610052127",23785,40
2919,0,"BarNEW2","",2,0,0,0.325900737638,"20130610052129",22766,16
2921,0,"Baruzza","",1,0,1,0.944008263406,"20130610052131",22778,13
2926,0,"Barza","",1,0,0,0.937100132164,"20130610052133",22782,13
2933,0,"Foop1","",1,0,0,0.293114485523,"20130610061501",23480,145
2961,0,"Concrete_syntax","",2,0,1,0.261350515565,"20130610063040",23191,239
2962,0,"Abstract_syntax","",2,0,1,0.535390068881,"20130610063041",23192,246
2963,0,"Syntax","",2,0,0,0.319679366462,"20130610063042",23194,190
2964,0,"AST","",2,0,0,0.285881820647,"20130610063043",24367,135
2966,0,"Parser_generator","",2,0,1,0.150462381651,"20130610063044",23202,286
2967,0,"Parser_generation","",2,0,1,0.413097541719,"20130610063046",23204,208
2968,0,"Generative_programming","",2,0,1,0.376644151239,"20130610063047",23205,206
2970,0,"Zip_function","",2,0,1,0.053045579296,"20130610063052",23235,1469
2971,0,"Contribution:haskellProfessional","",4,0,0,0.770858418851,"20130610063053",23474,1831
2975,0,"@system","",3,0,0,0.966729951271,"20130610063114",23543,1834
2979,0,"Vocabulary:Disambiguation","",2,0,1,0.078732826827,"20130610064607",23339,103
2982,0,"Currying","",2,0,0,0.985952053186,"20130610065256",23396,1903
2983,0,"Uncurrying","",2,0,1,0.838370353316,"20130610065916",23395,1553
2984,0,"Namespace:101","",2,0,0,0.937798519272,"20130610065919",23544,126
2985,0,"NewFoop","",1,0,1,0.639374563073,"20130610065920",23479,30
2986,0,"@project","",27,0,0,0.786332471095,"20130610065922",23918,3424
2987,0,"@repo","",3,0,0,0.684444044128,"20130610065924",23549,890
2988,0,"@haskell","",3,0,0,0.542986208093,"20130610065925",23553,204
2989,0,"@simplejava","",3,0,0,0.932169608109,"20130610065927",23552,210
2990,0,"@module","",3,0,0,0.222688850455,"20130610065929",23671,587
2991,0,"@contributor","",3,0,0,0.156156608008,"20130610071129",23560,579
2992,0,"@contribution","",3,0,0,0.637099974816,"20130610071130",23565,314
2993,0,"Information:Papers","",3,0,1,0.901627769874,"20130610073025",23567,853
2994,0,"Information:Presentations","",2,0,0,0.75312284473,"20130610073026",23571,3497
2996,0,"@data","",3,0,0,0.450464875909,"20130610074125",23672,1447
3002,0,"Prefix:Foobar","",1,0,1,0.15929659427,"20130610074206",23589,23
3014,0,"Script:Higher-order_functions_in_Haskell","",2,0,0,0.017773337502,"20130610080009",24240,1221
3019,0,"Data_pattern","",3,0,1,0.616114093226,"20130610080028",17064,117
3020,0,"@explorer","",3,0,0,0.104563081843,"20130610080435",23674,1239
3044,0,"@Foop","",1,0,1,0.142685639247,"20130610085554",23783,22
3050,0,"@technology","",3,0,0,0.875053526898,"20130610085555",23900,474
3057,0,"Foop_module","",2,0,1,0.724116870023,"20130610085557",23964,64
3058,0,"Prelude_module","",2,0,1,0.163627643026,"20130610085557",23966,312
3064,0,"Function","",0,0,1,0.267921803619,"20130610085558",24060,728
3066,0,"Foops","",2,0,0,0.894304078355,"20130610085559",24100,157
3092,0,"Foops2","",2,0,0,0.324979142747,"20130610090509",24101,157
3096,0,"Foop","",1,0,1,0.188342010273,"20130610092531",24099,64
3097,0,"Script:Type-class_polymorphism","",6,0,0,0.185810962648,"20130610092532",24239,1377
3098,0,"Bounded_polymorphism","",2,0,1,0.462303968147,"20130610092534",24104,354
3099,0,"Type-class_polymorphism","",2,0,0,0.92133449873,"20130610092536",24178,274
3100,0,"Contribution:javaReflection","",2,0,0,0.20201411431,"20130610092540",24140,1021
3101,0,"ForBar","",2,0,0,0.320474095069,"20130610092540",24133,54
3102,0,"Foopbarss","",2,0,1,0.955122036121,"20130610092542",24134,74
3103,0,"Script:Metaprograms_and_metadata","",3,0,0,0.907671068379,"20130610092544",24154,532
3104,0,"Reflection","",3,0,1,0.191266444676,"20130610092546",24145,1250
3105,0,"Metadata","",2,0,0,0.14592253278,"20130610092547",24176,820
3106,0,"Metaprogram","",2,0,1,0.567659990959,"20130610092549",24151,1264
3107,0,"Metalanguage","",1,0,1,0.14629908127,"20130610092551",24152,286
3108,0,"Object_language","",2,0,1,0.063881820082,"20130610092557",24153,309
3109,0,"Metaprogramming","",1,0,1,0.11976246453,"20130610092602",24157,394
3110,0,"Annotation","",2,0,1,0.358048709571,"20130610092602",24158,225
3111,0,"Java_annotation","",2,0,1,0.997910876533,"20130610092604",24162,1002
3112,0,"Resource:Haskell's_overlooked_object_system","",2,0,0,0.225983435315,"20130610092606",24194,178
3113,0,"Resource:Software_extension_and_integration_with_type_classes","",2,0,1,0.239314798493,"20130610092620",24180,212
3114,0,"Module:interpretRules","",1,0,1,0.59771213728,"20130610092622",24181,1257
3115,0,"Structural_equality","",1,0,0,0.218564295896,"20130610092629",24221,1420
3116,0,"Semantic_equality","",1,0,0,0.725287675353,"20130610092637",24223,2825
3117,0,"Sum_monoid","",2,0,0,0.631523266866,"20130610092645",24218,1676
3118,0,"Product_monoid","",3,0,0,0.901891918699,"20130610092652",24206,556
3119,0,"List_monoid","",2,0,0,0.258101888417,"20130610092655",24203,1213
3120,0,"Total_order","",4,0,0,0.227155477387,"20130610092657",24235,2267
3121,0,"Enumeration","",1,0,1,0.971851547547,"20130610092659",24216,279
3122,0,"Reference_equality","",1,0,1,0.317739174469,"20130610092709",24224,148
3123,0,"Type-class_constraint","",4,0,0,0.521299163214,"20130610092711",24233,1915
3125,0,"Contribution:luaClasses","",1,0,0,0.626689262208,"20130610092712",24250,148
3126,0,"Mandatory_feature","",2,0,0,0.9590272492,"20130610092714",24336,534
3127,0,"Feature_modeling","",2,0,0,0.469338361403,"20130610092724",24294,335
3128,0,"Variability","",3,0,0,0.043444989775,"20130610092726",24296,193
3129,0,"Software_product_line","",2,0,1,0.416728883392,"20130610092728",24297,344
3130,0,"Optional_feature","",3,0,0,0.515434171765,"20130610092730",24333,782
3131,0,"Alternative_feature","",2,0,0,0.268959707977,"20130610092732",24335,608
3132,0,"Feature","",3,0,1,0.082507594646,"20130610092740",24334,247
3133,0,"Quasi-quotation","",1,0,0,0.911064600321,"20130610092748",24357,410
3136,0,"Script:Functional_OO_programming","",4,0,0,0.456347656636,"20130610092750",24360,637
3137,0,"Vocabulary:Abbreviation","",2,0,0,0.544650437123,"20130610092752",24366,357
3138,0,"OOP","",3,0,1,0.965230988566,"20130610092754",24368,129
3139,0,"Functional_OO_programming","",1,0,1,0.326799780413,"20130610092757",24369,371
3140,0,"Nested_class","",1,0,0,0.192530193523,"20130610092803",24371,327
3141,0,"Anonymous_class","",1,0,1,0.677442363647,"20130610092805",24372,304
3142,0,"Function_object","",2,0,0,0.746475669375,"20130610092808",24376,554
3143,0,"Closure","",2,0,0,0.950607750414,"20130610092812",24386,817
3146,0,"Feature:Editing","",0,0,0,0.238304172732,"20130610092815",24549,2636
3147,0,"Bar","",0,0,0,0.878717978285,"20130610092817",24426,126
3148,0,"Traversal","",1,0,1,0.852904466758,"20130610092818",24420,670
3150,0,"NS:Foop","",0,0,1,0.878998706957,"20130610094049",24425,79
3151,0,"Graph","",1,0,1,0.408195850917,"20130610095706",24427,209
3152,102,"Implies","",5,0,1,0.81975425035,"20130610100525",24430,145
3153,0,"Traversal_scheme","",1,0,1,0.128369128546,"20130610100533",24431,1261
3154,0,"Script:Functors_and_friends","",3,0,0,0.948744955641,"20130610100538",24542,925
3155,0,"Rose_tree","",2,0,1,0.321164684289,"20130610100546",24526,1113
3156,0,"Foldable_type","",2,0,0,0.598460332586,"20130610100551",24529,946
3157,0,"Bidirectional_transformation","",3,0,1,0.038573394926,"20130610101314",24530,199
3158,0,"Foo3","",1,0,1,0.118244967184,"20130610101338",24537,77
3160,0,"Higher-kinded_polymorphism","",2,0,1,0.772837306915,"20130610102308",24540,547
3161,0,"Kind","",2,0,1,0.049543483795,"20130610102308",24541,608
